blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,PostalCode
201,YISHUN ST 21,10,1984,Y,N,N,Y,N,N,YS,107,0,0,70,36,1,0,0,0,0,0,0,0,760201
201A,BEDOK NTH ST 1,3,1991,N,Y,N,Y,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,461201
201A,COMPASSVALE DR,16,1999,Y,N,N,Y,N,N,SK,137,0,0,0,73,64,0,0,0,0,0,0,0,541201
201A,PUNGGOL FIELD,16,2003,Y,Y,N,N,N,N,PG,81,0,0,0,27,54,0,0,0,0,0,0,0,821201
201A,TAMPINES ST 21,4,1985,Y,Y,N,N,N,N,TAP,13,0,0,13,0,0,0,0,0,0,0,0,0,521201
201A,WOODLEIGH LINK,13,2022,Y,N,N,N,N,N,TP,87,0,0,52,35,0,0,0,0,0,0,0,0,361201
201B,COMPASSVALE DR,16,1999,Y,N,N,Y,N,N,SK,152,0,0,0,77,75,0,0,0,0,0,0,0,542201
201B,PUNGGOL FIELD,16,2003,Y,N,N,N,N,N,PG,81,0,0,0,27,54,0,0,0,0,0,0,0,822201
201B,TAMPINES ST 21,4,1985,Y,Y,N,N,N,N,TAP,36,0,0,36,0,0,0,0,0,0,0,0,0,522201
201B,WOODLEIGH LINK,13,2022,Y,N,N,N,N,N,TP,141,0,0,66,75,0,0,0,0,0,0,0,0,362201
201C,COMPASSVALE DR,16,1999,Y,N,N,N,N,N,SK,122,0,0,0,61,61,0,0,0,0,0,0,0,543201
201C,PUNGGOL FIELD,16,2003,Y,N,N,N,N,N,PG,78,0,0,0,26,52,0,0,0,0,0,0,0,823201
201C,TAMPINES ST 21,1,1985,N,Y,N,N,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,523201
201C,WOODLEIGH LINK,13,2022,Y,N,N,N,N,N,TP,102,0,0,53,49,0,0,0,0,0,0,0,0,363201
201D,COMPASSVALE DR,16,1999,Y,N,N,N,N,N,SK,101,0,0,0,15,86,0,0,0,0,0,0,0,544201
201D,PUNGGOL FIELD,16,2003,Y,N,N,Y,N,N,PG,112,0,0,0,30,82,0,0,0,0,0,0,0,824201
201D,TAMPINES ST 21,4,1985,Y,Y,N,N,N,N,TAP,66,0,0,65,0,0,1,0,0,0,0,0,0,524201
201E,TAMPINES ST 23,4,1985,Y,Y,N,N,N,N,TAP,66,0,0,65,0,1,0,0,0,0,0,0,0,527201
201G,TAMPINES ST 21,1,1985,N,Y,N,N,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,526201
202,ANG MO KIO AVE 3,10,1976,Y,Y,N,N,N,N,AMK,129,0,0,110,16,1,1,0,0,0,0,1,0,560202
202,BEDOK NTH ST 1,12,1978,Y,Y,N,Y,N,N,BD,218,0,0,214,0,3,1,0,0,0,0,0,0,460202
202,BISHAN ST 23,4,1990,Y,N,N,N,N,N,BH,6,0,0,0,0,0,6,0,0,0,0,0,0,570202
202,BOON LAY DR,20,1976,Y,N,N,N,N,N,JW,80,0,0,0,0,80,0,0,0,0,0,0,0,640202
202,BT BATOK ST 21,25,1985,Y,N,N,N,N,N,BB,128,0,0,3,29,96,0,0,0,0,0,0,0,650202
202,CHOA CHU KANG AVE 1,11,1989,Y,Y,N,N,N,N,CCK,118,0,0,0,118,0,0,0,0,0,0,0,0,680202
202,CLEMENTI AVE 6,13,1984,Y,Y,N,N,N,N,CL,96,0,0,0,96,0,0,0,0,0,0,0,0,120202
202,COMPASSVALE DR,16,1999,Y,N,N,N,N,N,SK,90,0,0,0,90,0,0,0,0,0,0,0,0,540202
202,HOUGANG ST 21,3,1983,N,Y,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,530202
202,JURONG EAST ST 21,4,1982,Y,Y,N,N,N,N,JE,12,0,0,12,0,0,0,0,0,0,0,0,0,600202
202,MARSILING DR,14,1980,Y,Y,N,N,N,N,WL,181,0,0,128,52,1,0,0,0,0,0,0,0,730202
202,PETIR RD,16,1987,Y,N,N,N,N,N,BP,96,0,0,0,22,74,0,0,0,0,0,0,0,670202
202,SERANGOON CTRL,12,1985,Y,N,N,N,N,N,SGN,102,0,0,0,50,52,0,0,0,0,0,0,0,550202
202,TAMPINES ST 21,11,1982,Y,N,N,N,N,N,TAP,140,0,0,100,40,0,0,0,0,0,0,0,0,520202
202,TOA PAYOH NTH,20,1973,Y,N,N,Y,N,N,TP,152,0,0,0,152,0,0,0,0,0,0,0,0,310202
202,YISHUN ST 21,12,1984,Y,N,N,Y,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,760202
202A,COMPASSVALE DR,15,1999,Y,N,N,N,N,N,SK,84,0,0,0,0,0,84,0,0,0,0,0,0,541202
202A,PUNGGOL FIELD,16,2003,Y,N,N,N,N,N,PG,117,0,0,0,27,90,0,0,0,0,0,0,0,821202
202A,TAMPINES ST 21,4,2011,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,521202
202B,PUNGGOL FIELD,16,2003,Y,N,N,N,N,N,PG,90,0,0,0,30,60,0,0,0,0,0,0,0,822202
202B,SENGKANG EAST RD,15,1999,Y,N,N,N,N,N,SK,84,0,0,0,0,0,84,0,0,0,0,0,0,542202
202C,SENGKANG EAST RD,16,1999,Y,N,N,N,N,N,SK,122,0,0,0,61,61,0,0,0,0,0,0,0,543202
202D,SENGKANG EAST RD,1,1999,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,544202
203,ANG MO KIO AVE 3,11,1976,Y,N,N,N,N,N,AMK,160,0,0,0,0,0,0,0,0,0,160,0,0,560203
203,BEDOK NTH ST 1,4,1978,Y,Y,N,N,N,N,BD,23,0,0,23,0,0,0,0,0,0,0,0,0,460203
203,BISHAN ST 23,13,1990,Y,N,N,Y,N,N,BH,60,0,0,0,47,13,0,0,0,0,0,0,0,570203
203,BOON LAY DR,10,1976,Y,N,N,N,N,N,JW,40,0,0,0,0,40,0,0,0,0,0,0,0,640203
203,BT BATOK ST 21,25,1985,Y,N,N,N,N,N,BB,128,0,0,3,29,96,0,0,0,0,0,0,0,650203
203,CHOA CHU KANG AVE 1,11,1989,Y,Y,N,N,N,N,CCK,50,0,0,0,0,0,50,0,0,0,0,0,0,680203
203,CLEMENTI AVE 6,4,1984,Y,N,N,N,N,N,CL,8,0,0,0,0,8,0,0,0,0,0,0,0,120203
203,COMPASSVALE RD,5,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540203
203,HOUGANG ST 21,4,1982,N,Y,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,530203
203,JURONG EAST ST 21,25,1983,Y,N,N,N,N,N,JE,102,0,0,25,5,72,0,0,0,0,0,0,0,600203
203,MARSILING DR,12,1980,Y,N,N,N,N,N,WL,108,0,0,84,22,0,2,0,0,0,0,0,0,730203
203,PASIR RIS ST 21,12,1992,Y,N,N,N,N,N,PRC,55,0,0,0,0,0,55,0,0,0,0,0,0,510203
203,PETIR RD,10,1987,Y,N,N,N,N,N,BP,102,0,0,0,59,43,0,0,0,0,0,0,0,670203
203,PUNGGOL FIELD,1,2005,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,820203
203,SERANGOON CTRL,12,1985,Y,N,N,Y,N,N,SGN,171,0,0,113,57,1,0,0,0,0,0,0,0,550203
203,TAMPINES ST 21,8,1982,Y,N,N,Y,N,N,TAP,84,0,0,56,28,0,0,0,0,0,0,0,0,520203
203,TOA PAYOH NTH,12,1973,Y,Y,N,N,N,N,TP,167,0,0,166,0,1,0,0,0,0,0,0,0,310203
203,YISHUN ST 21,12,1984,Y,Y,N,Y,N,N,YS,109,0,0,64,44,1,0,0,0,0,0,0,0,760203
203A,COMPASSVALE RD,16,1999,Y,N,N,N,N,N,SK,157,0,0,0,76,81,0,0,0,0,0,0,0,541203
203A,CHOA CHU KANG AVE 1,5,2001,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,681203
203A,PUNGGOL FIELD,16,2004,Y,Y,N,N,N,N,PG,90,0,0,0,30,60,0,0,0,0,0,0,0,821203
203B,COMPASSVALE RD,16,1999,Y,N,N,N,N,N,SK,103,0,0,0,16,87,0,0,0,0,0,0,0,542203
203B,PUNGGOL FIELD,16,2004,Y,N,N,N,N,N,PG,117,0,0,0,27,90,0,0,0,0,0,0,0,822203
203C,COMPASSVALE RD,16,1999,Y,N,N,N,N,N,SK,90,0,0,0,30,60,0,0,0,0,0,0,0,543203
203D,COMPASSVALE RD,16,1999,Y,N,N,Y,N,N,SK,90,0,0,0,0,0,90,0,0,0,0,0,0,544203
203E,COMPASSVALE RD,16,1999,Y,N,N,N,N,N,SK,156,0,0,0,86,70,0,0,0,0,0,0,0,545203
204,ANG MO KIO AVE 3,11,1976,Y,N,N,N,N,N,AMK,100,0,0,0,100,0,0,0,0,0,0,0,0,560204
204,BEDOK NTH ST 1,4,1978,Y,Y,N,N,N,N,BD,50,0,0,49,0,0,0,0,0,0,0,1,0,460204
204,BISHAN ST 23,16,1990,Y,N,N,N,N,N,BH,72,0,0,0,53,19,0,0,0,0,0,0,0,570204
204,BOON LAY DR,20,1976,Y,N,N,N,N,N,JW,80,0,0,0,0,80,0,0,0,0,0,0,0,640204
204,BT BATOK ST 21,13,1984,Y,Y,N,N,N,N,BB,96,0,0,0,96,0,0,0,0,0,0,0,0,650204
204,CHOA CHU KANG AVE 1,19,1989,Y,Y,N,N,N,N,CCK,84,0,0,0,0,0,84,0,0,0,0,0,0,689471
204,CLEMENTI AVE 6,15,1984,Y,N,N,Y,N,N,CL,84,0,0,0,12,72,0,0,0,0,0,0,0,120204
204,COMPASSVALE DR,5,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540204
204,HOUGANG ST 21,4,1982,N,Y,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,530204
204,JURONG EAST ST 21,10,1982,Y,N,N,Y,N,N,JE,108,0,0,0,50,58,0,0,0,0,0,0,0,600204
204,MARSILING DR,14,1980,Y,Y,N,Y,N,N,WL,252,0,0,218,26,2,6,0,0,0,0,0,0,730204
204,PASIR RIS ST 21,12,1992,Y,N,N,N,N,N,PRC,66,0,0,0,0,0,66,0,0,0,0,0,0,510204
204,PETIR RD,12,1987,Y,N,N,N,N,N,BP,122,0,0,0,69,53,0,0,0,0,0,0,0,670204
204,PUNGGOL FIELD,4,2004,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,820204
204,SERANGOON CTRL,12,1985,Y,Y,N,Y,N,N,SGN,151,0,0,97,54,0,0,0,0,0,0,0,0,550204
204,TAMPINES ST 21,11,1982,Y,N,N,N,N,N,TAP,120,0,0,66,0,0,0,0,0,20,20,14,0,520204
204,TOA PAYOH NTH,20,1973,Y,N,N,N,N,N,TP,152,0,0,0,152,0,0,0,0,0,0,0,0,310204
204,YISHUN ST 21,10,1984,Y,N,N,N,N,N,YS,111,0,0,73,37,1,0,0,0,0,0,0,0,760204
204A,COMPASSVALE DR,16,1999,Y,N,N,N,N,N,SK,157,0,0,0,76,81,0,0,0,0,0,0,0,541204
204A,PUNGGOL FIELD,16,2004,Y,N,N,Y,N,N,PG,112,0,0,0,30,82,0,0,0,0,0,0,0,821204
204A,PASIR RIS ST 21,4,1992,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,511204
204B,COMPASSVALE DR,16,1999,Y,N,N,N,N,N,SK,103,0,0,0,16,87,0,0,0,0,0,0,0,542204
204B,PUNGGOL FIELD,16,2004,Y,N,N,N,N,N,PG,78,0,0,0,26,52,0,0,0,0,0,0,0,822204
204C,COMPASSVALE DR,16,1999,Y,N,N,N,N,N,SK,90,0,0,0,30,60,0,0,0,0,0,0,0,543204
204C,PUNGGOL FIELD,16,2004,Y,N,N,N,N,N,PG,81,0,0,0,27,54,0,0,0,0,0,0,0,823204
204D,COMPASSVALE DR,16,1999,Y,N,N,Y,N,N,SK,90,0,0,0,0,0,90,0,0,0,0,0,0,544204
204D,PUNGGOL FIELD,16,2004,Y,N,N,N,N,N,PG,81,0,0,0,27,54,0,0,0,0,0,0,0,824204
204E,COMPASSVALE DR,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,545204
205,ANG MO KIO AVE 1,11,1976,Y,Y,N,N,N,N,AMK,100,0,0,0,100,0,0,0,0,0,0,0,0,560205
205,BEDOK NTH ST 1,4,1978,Y,Y,N,N,N,N,BD,39,0,0,39,0,0,0,0,0,0,0,0,0,460205
205,BISHAN ST 23,16,1990,Y,N,N,N,N,N,BH,73,0,0,0,54,19,0,0,0,0,0,0,0,570205
205,BOON LAY DR,10,1976,Y,N,N,N,N,N,JW,40,0,0,0,0,40,0,0,0,0,0,0,0,640205
205,BT BATOK ST 21,13,1984,Y,N,N,Y,N,N,BB,120,0,0,72,48,0,0,0,0,0,0,0,0,650205
205,CHOA CHU KANG CTRL,12,1988,Y,Y,N,Y,N,N,CCK,88,0,0,0,48,40,0,0,0,0,0,0,0,680205
205,CLEMENTI AVE 6,13,1984,Y,Y,N,N,N,N,CL,96,0,0,0,96,0,0,0,0,0,0,0,0,120205
205,HOUGANG ST 21,4,1984,N,Y,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,530205
205,JURONG EAST ST 21,10,1982,Y,N,N,N,N,N,JE,90,0,0,54,36,0,0,0,0,0,0,0,0,600205
205,MARSILING DR,14,1980,Y,N,N,N,N,N,WL,182,0,0,0,182,0,0,0,0,0,0,0,0,730205
205,PASIR RIS ST 21,12,1992,Y,N,N,N,N,N,PRC,66,0,0,0,0,0,66,0,0,0,0,0,0,510205
205,PETIR RD,12,1987,Y,Y,N,N,N,N,BP,110,0,0,66,44,0,0,0,0,0,0,0,0,670205
205,SERANGOON CTRL,12,1985,Y,N,N,N,N,N,SGN,102,0,0,0,50,52,0,0,0,0,0,0,0,550205
205,TAMPINES ST 21,9,1982,Y,N,N,Y,N,N,TAP,96,0,0,64,32,0,0,0,0,0,0,0,0,520205
205,TOA PAYOH NTH,12,1973,Y,N,N,Y,N,N,TP,284,0,0,281,0,2,0,0,0,0,0,1,0,310205
205,WOODLEIGH LINK,1,2023,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,360205
205,YISHUN ST 21,12,1984,Y,Y,N,N,N,N,YS,104,0,0,54,44,6,0,0,0,0,0,0,0,760205
205A,COMPASSVALE LANE,16,1997,Y,Y,N,Y,N,N,SK,85,0,0,0,0,0,85,0,0,0,0,0,0,541205
205A,PUNGGOL FIELD,16,2004,Y,N,N,N,N,N,PG,90,0,0,0,30,60,0,0,0,0,0,0,0,821205
205B,COMPASSVALE LANE,11,1997,Y,N,N,N,N,N,SK,67,0,0,0,0,0,67,0,0,0,0,0,0,542205
205C,COMPASSVALE LANE,16,1997,Y,N,N,N,N,N,SK,120,0,0,0,30,90,0,0,0,0,0,0,0,543205
205D,COMPASSVALE LANE,5,1997,N,Y,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,544205
206,ANG MO KIO AVE 1,11,1976,Y,N,N,Y,N,N,AMK,160,0,0,0,0,0,0,0,0,0,160,0,0,560206
206,BEDOK NTH ST 1,2,1979,N,Y,N,Y,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,460206
206,BISHAN ST 23,13,1990,Y,N,N,N,N,N,BH,61,0,0,0,48,13,0,0,0,0,0,0,0,570206
206,BOON LAY DR,20,1976,Y,N,N,N,N,N,JW,80,0,0,0,0,80,0,0,0,0,0,0,0,640206
206,BT BATOK ST 21,13,1982,Y,N,N,Y,N,N,BB,120,0,0,72,48,0,0,0,0,0,0,0,0,650206
206,CHOA CHU KANG CTRL,12,1988,Y,N,N,N,N,N,CCK,110,0,0,0,70,40,0,0,0,0,0,0,0,680206
206,CLEMENTI AVE 6,15,1984,Y,N,N,N,N,N,CL,85,0,0,0,0,0,85,0,0,0,0,0,0,120206
206,HOUGANG ST 21,1,1983,N,N,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,530206
206,JURONG EAST ST 21,8,1982,Y,N,N,N,N,N,JE,84,0,0,56,28,0,0,0,0,0,0,0,0,600206
206,MARSILING DR,11,1980,Y,Y,N,Y,N,N,WL,180,0,0,160,20,0,0,0,0,0,0,0,0,730206
206,PASIR RIS ST 21,12,1992,Y,N,N,N,N,N,PRC,55,0,0,0,0,0,55,0,0,0,0,0,0,510206
206,PETIR RD,12,1987,Y,N,N,N,N,N,BP,110,0,0,66,44,0,0,0,0,0,0,0,0,670206
206,SERANGOON CTRL,12,1985,Y,N,N,N,N,N,SGN,159,0,0,101,57,1,0,0,0,0,0,0,0,550206
206,TAMPINES ST 21,9,1981,Y,N,N,N,N,N,TAP,96,0,0,64,32,0,0,0,0,0,0,0,0,520206
206,TOA PAYOH NTH,12,1973,Y,Y,N,N,N,N,TP,163,0,0,162,0,1,0,0,0,0,0,0,0,310206
206,WOODLEIGH LINK,2,2022,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,360206
206,YISHUN ST 21,4,1984,Y,N,N,N,N,N,YS,32,0,0,24,8,0,0,0,0,0,0,0,0,760206
206A,BOON LAY DR,1,2006,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,641206
206A,COMPASSVALE LANE,16,1997,Y,N,N,Y,N,N,SK,152,0,0,0,62,90,0,0,0,0,0,0,0,541206
206A,PUNGGOL PL,16,2011,Y,N,N,Y,N,N,PG,375,0,0,0,0,0,0,0,0,285,90,0,0,821206
206A,WOODLEIGH LINK,14,2022,Y,N,N,N,N,N,TP,104,0,0,0,104,0,0,0,0,0,0,0,0,361206
206B,COMPASSVALE LANE,16,1997,Y,N,N,Y,N,N,SK,120,0,0,0,30,90,0,0,0,0,0,0,0,542206
206B,WOODLEIGH LINK,14,2022,Y,N,N,N,N,N,TP,112,0,0,0,112,0,0,0,0,0,0,0,0,362206
206C,COMPASSVALE LANE,16,1998,Y,N,N,Y,N,N,SK,152,0,0,0,62,90,0,0,0,0,0,0,0,543206
206C,WOODLEIGH LINK,14,2022,Y,N,N,N,N,N,TP,90,0,0,28,62,0,0,0,0,0,0,0,0,363206
206D,COMPASSVALE LANE,16,1998,Y,N,N,Y,N,N,SK,90,0,0,0,0,90,0,0,0,0,0,0,0,544206
206D,WOODLEIGH LINK,14,2022,Y,N,N,N,N,N,TP,86,0,17,29,40,0,0,0,0,0,0,0,0,364206
206E,COMPASSVALE LANE,1,1998,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,545206
207,ANG MO KIO AVE 1,11,1975,Y,N,N,N,N,N,AMK,100,0,0,0,100,0,0,0,0,0,0,0,0,560207
207,BISHAN ST 23,16,1990,Y,N,N,N,N,N,BH,72,0,0,0,53,19,0,0,0,0,0,0,0,570207
207,BOON LAY PL,10,1976,Y,N,N,Y,N,N,JW,160,0,0,158,0,2,0,0,0,0,0,0,0,640207
207,BT BATOK ST 21,13,1982,Y,Y,N,N,N,N,BB,115,0,0,68,46,0,0,0,0,0,0,1,0,650207
207,CHOA CHU KANG CTRL,15,1989,Y,Y,N,N,N,N,CCK,54,0,0,0,0,0,54,0,0,0,0,0,0,680207
207,CLEMENTI AVE 6,2,2017,N,N,N,Y,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,120207
207,COMPASSVALE LANE,1,2003,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,541207
207,HOUGANG ST 21,2,1982,N,Y,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,530207
207,JURONG EAST ST 21,8,1982,Y,N,N,N,N,N,JE,112,0,0,56,56,0,0,0,0,0,0,0,0,600207
207,PASIR RIS ST 21,12,1993,Y,N,N,Y,N,N,PRC,55,0,0,0,0,0,55,0,0,0,0,0,0,510207
207,PETIR RD,12,1987,Y,N,N,N,N,N,BP,110,0,0,0,110,0,0,0,0,0,0,0,0,670207
207,PUNGGOL PL,4,2012,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,820207
207,SERANGOON CTRL,12,1985,Y,Y,N,N,N,N,SGN,160,0,0,103,57,0,0,0,0,0,0,0,0,550207
207,TAMPINES ST 21,9,1981,Y,Y,N,N,N,N,TAP,96,0,0,64,32,0,0,0,0,0,0,0,0,520207
207,TOA PAYOH NTH,12,1973,Y,N,N,Y,N,N,TP,172,0,0,168,0,4,0,0,0,0,0,0,0,310207
207,WOODLEIGH LINK,2,2022,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,360207
207,YISHUN ST 21,4,1984,Y,N,N,N,N,N,YS,32,0,0,24,8,0,0,0,0,0,0,0,0,760207
207A,ANG MO KIO AVE 6,1,2004,N,N,N,N,N,Y,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,561207
207A,BOON LAY PL,1,2003,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,641207
207A,BISHAN ST 23,5,1989,N,N,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,571207
207A,COMPASSVALE LANE,16,2003,Y,N,N,N,N,N,SK,124,0,0,0,124,0,0,0,0,0,0,0,0,542207
207A,PUNGGOL PL,16,2012,Y,N,N,N,N,N,PG,81,0,0,0,55,26,0,0,0,0,0,0,0,821207
207A,PASIR RIS ST 21,1,1993,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,511207
207A,WOODLEIGH LINK,14,2022,Y,N,N,N,N,N,TP,85,0,19,22,44,0,0,0,0,0,0,0,0,361207
207B,COMPASSVALE LANE,16,2003,Y,N,N,N,N,N,SK,93,0,0,0,30,63,0,0,0,0,0,0,0,543207
207B,PUNGGOL PL,16,2012,Y,N,N,N,N,N,PG,81,0,0,0,40,41,0,0,0,0,0,0,0,822207
207B,WOODLEIGH LINK,14,2022,Y,N,N,N,N,N,TP,62,0,16,13,33,0,0,0,0,0,0,0,0,362207
207C,COMPASSVALE LANE,16,2003,Y,N,N,N,N,N,SK,93,0,0,0,30,63,0,0,0,0,0,0,0,544207
207C,PUNGGOL PL,16,2012,Y,N,N,N,N,N,PG,87,0,0,57,30,0,0,0,0,0,0,0,0,823207
207C,WOODLEIGH LINK,14,2022,Y,N,N,N,N,N,TP,62,0,16,13,33,0,0,0,0,0,0,0,0,363207
207D,COMPASSVALE LANE,16,2003,Y,N,N,N,N,N,SK,157,0,0,0,157,0,0,0,0,0,0,0,0,547207
207D,PUNGGOL PL,16,2012,Y,N,N,N,N,N,PG,81,0,0,0,39,42,0,0,0,0,0,0,0,824207
207D,WOODLEIGH LINK,14,2022,Y,N,N,N,N,N,TP,87,0,62,25,0,0,0,0,0,0,0,0,0,364207
208,ANG MO KIO AVE 1,12,1975,Y,N,N,Y,N,N,AMK,152,0,0,128,22,1,1,0,0,0,0,0,0,560208
208,BISHAN ST 23,4,1990,Y,N,N,N,N,N,BH,16,0,0,0,0,0,16,0,0,0,0,0,0,570208
208,BOON LAY PL,22,1976,Y,N,N,N,N,N,JW,431,0,0,422,0,9,0,0,0,0,0,0,0,640208
208,BT BATOK ST 21,13,1982,Y,N,N,N,N,N,BB,119,0,0,70,48,0,1,0,0,0,0,0,0,600208
208,CHOA CHU KANG CTRL,13,1989,Y,Y,N,Y,N,N,CCK,72,0,0,0,0,0,72,0,0,0,0,0,0,680208
208,CLEMENTI AVE 6,6,2016,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,120208
208,COMPASSVALE LANE,5,2003,N,N,N,Y,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,540208
208,HOUGANG ST 21,4,1983,N,Y,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,530208
208,JURONG EAST ST 21,8,1982,Y,Y,N,Y,N,N,JE,111,0,0,68,42,1,0,0,0,0,0,0,0,600208
208,NEW UPP CHANGI RD,4,1979,Y,Y,N,N,N,N,BD,42,0,0,42,0,0,0,0,0,0,0,0,0,460208
208,PASIR RIS ST 21,12,1993,Y,N,N,N,N,N,PRC,66,0,0,0,0,0,66,0,0,0,0,0,0,510208
208,PETIR RD,12,1987,Y,Y,N,N,N,N,BP,110,0,0,0,110,0,0,0,0,0,0,0,0,670208
208,PUNGGOL PL,1,2013,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,820208
208,SERANGOON CTRL,12,1985,Y,Y,N,Y,N,N,SGN,102,0,0,0,50,52,0,0,0,0,0,0,0,550208
208,TAMPINES ST 21,11,1981,Y,N,N,Y,N,N,TAP,87,0,0,57,29,0,1,0,0,0,0,0,0,520208
208,TOA PAYOH NTH,16,1973,Y,N,N,N,N,N,TP,90,0,0,0,90,0,0,0,0,0,0,0,0,310208
208,WOODLEIGH LINK,1,2023,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,360208
208,YISHUN ST 21,12,1984,Y,Y,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,760208
208A,BOON LAY PL,5,2001,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,641208
208A,COMPASSVALE LANE,16,2009,Y,N,N,N,N,N,SK,60,0,0,0,60,0,0,0,0,0,0,0,0,541208
208A,CLEMENTI AVE 6,38,2016,Y,N,N,N,N,N,CL,139,0,0,67,72,0,0,0,0,0,0,0,0,121208
208A,NEW UPP CHANGI RD,8,2014,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,461208
208A,PUNGGOL PL,16,2013,Y,N,N,Y,N,N,PG,90,0,0,75,15,0,0,0,0,0,0,0,0,821208
208A,TAMPINES AVE 2,11,2011,Y,N,N,N,N,N,TAP,150,0,0,0,0,0,0,0,0,110,40,0,0,521208
208A,WOODLEIGH LINK,13,2022,Y,N,N,N,N,N,TP,312,0,0,0,0,0,0,0,0,168,144,0,0,361208
208B,COMPASSVALE LANE,16,2009,Y,N,N,N,N,N,SK,60,0,0,0,60,0,0,0,0,0,0,0,0,542208
208B,CLEMENTI AVE 6,38,2016,Y,N,N,N,N,N,CL,139,0,0,67,72,0,0,0,0,0,0,0,0,122208
208B,NEW UPP CHANGI RD,1,2014,N,Y,Y,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,462208
208B,PUNGGOL PL,16,2013,Y,N,N,Y,N,N,PG,105,0,0,90,15,0,0,0,0,0,0,0,0,822208
208C,CLEMENTI AVE 6,1,2017,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,123208
208C,NEW UPP CHANGI RD,1,2016,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,463208
208C,PUNGGOL PL,16,2012,Y,N,N,N,N,N,PG,81,0,0,57,24,0,0,0,0,0,0,0,0,823208
208D,CLEMENTI AVE 6,1,2017,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,124208
208D,NEW UPP CHANGI RD,1,2016,N,Y,N,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,464208
209,ANG MO KIO AVE 3,10,1976,Y,N,N,Y,N,N,AMK,108,0,0,0,108,0,0,0,0,0,0,0,0,560209
